time,ppt,pdsi,soil,pet
1982-04-01,72.52395833333334,2.2385069444444445,84.61180555555558,89.70729166666666
1982-05-01,67.50729166666667,2.9377777777777787,55.20381944444444,128.47881944444444
1982-06-01,11.987847222222221,2.9271875000000005,30.92604166666667,173.8097222222222
1982-07-01,13.677430555555556,2.9487500000000013,22.72638888888889,193.9732638888889
1982-08-01,3.810763888888889,2.62201388888889,18.15972222222222,179.93645833333335
1982-09-01,3.9541666666666675,1.9747916666666674,15.189583333333335,139.50069444444443
1982-10-01,35.53090277777778,1.7739583333333344,13.088194444444447,86.23784722222223
1982-11-01,21.232986111111114,0.09902777777777858,11.515972222222224,51.790625000000006
1982-12-01,109.98854166666668,-1.8141319444444433,80.18715277777778,32.65069444444445
1983-01-01,116.73645833333336,-1.9877430555555549,102.57743055555557,26.48090277777778
1983-02-01,87.75486111111111,-1.8030902777777769,102.58715277777779,31.456944444444446
1983-03-01,42.201388888888886,-2.165590277777777,85.84756944444445,68.96284722222224
1983-04-01,46.45347222222223,-2.1843402777777765,56.344791666666666,102.23750000000001
1983-05-01,30.338541666666668,-2.4390972222222214,32.026041666666664,143.4659722222222
1983-06-01,28.956250000000004,-2.0208333333333326,23.283333333333335,162.57430555555558
1983-07-01,27.415625,-0.8101736111111104,18.515972222222224,189.7840277777778
1983-08-01,7.006597222222222,-0.6384722222222211,15.443750000000001,184.53541666666666
1983-09-01,14.888194444444444,-0.6417708333333324,13.277083333333334,132.9111111111111
1983-10-01,20.11215277777778,-0.9656597222222215,11.660416666666668,83.91944444444445
1983-11-01,165.28958333333333,2.0174305555555563,100.66388888888889,40.23159722222223
1983-12-01,53.46215277777778,1.4313888888888897,102.50208333333335,27.93263888888889
1984-01-01,152.65625,1.6339236111111122,102.58715277777779,27.508680555555557
1984-02-01,98.84687500000001,1.52826388888889,102.58715277777779,37.825
1984-03-01,112.12118055555555,2.242187500000001,102.58715277777779,59.33888888888888
1984-04-01,96.80000000000001,3.109236111111113,101.23368055555557,81.18854166666668
1984-05-01,10.182986111111113,3.0031597222222235,38.45381944444445,148.54791666666668
